IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
192.168.1.31,35590,192.168.1.152,80,6,7.0,565,6,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,565.0,3812.0,0,0,0,0,4520000,30496000,9,0,1,1,2,29200,28960,0,0,0,0,0,0
192.168.1.35,47740,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,7777,28,0,0
192.168.1.31,34983,192.168.1.193,3283,6,0.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,35322,52.28.231.150,80,6,7.178,604,5,334,5,27,27,27,0,0,0,64,64,388,52,52,388,604.0,334.0,0,0,0,0,4832000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0
192.168.1.32,50480,192.168.1.190,25,6,0.0,451,7,1318,6,30,30,26,0,0,0,64,64,973,52,52,973,451.0,1318.0,0,0,0,0,3608000,10544000,12,0,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.31,51104,192.168.1.49,9999,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,19110,192.168.1.180,26207,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,34003,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,39668,1,935,0
192.168.1.32,36622,192.168.1.194,44514,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,49567,192.168.1.190,55207,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.34,51742,192.168.1.193,1971,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,51435,192.168.1.1,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,36744,1,0,0
192.168.1.38,56244,192.168.1.184,443,6,91.0,656,12,448,8,19,18,19,4294374,593,593,64,64,60,52,52,60,656.0,448.0,0,0,0,0,8000,0,20,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.38,47725,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294935,32,32,64,64,60,52,52,60,164.0,112.0,0,0,0,0,32000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.193,53297,192.168.1.195,5357,6,7.0,1202,6,2578,5,27,27,27,0,0,0,128,128,1500,40,40,1500,1202.0,2578.0,0,0,0,0,9616000,20624000,7,0,1,2,1,64240,64240,0,0,0,0,0,0
192.168.1.31,33089,192.168.35.80,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,61502,192.168.1.195,54202,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,54581,192.168.1.79,1914,6,0.0,44,1,40,1,22,2,20,4294936,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.36,55642,18.194.169.124,80,6,7.0,664,5,334,5,27,27,27,0,0,0,64,64,448,52,52,448,664.0,334.0,0,0,0,0,5312000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0
192.168.1.38,44678,192.168.1.190,80,6,7.0,521,5,2239,6,27,27,27,0,0,0,64,64,1500,52,52,1500,521.0,2239.0,0,0,0,0,4168000,17912000,8,0,1,1,1,29200,28960,0,0,0,0,0,0
192.168.1.36,46194,192.168.1.152,80,6,7.0,784,5,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,784.0,3812.0,0,0,0,0,6272000,30496000,8,0,0,2,2,29200,28960,0,0,0,0,0,0
192.168.1.31,40868,192.168.1.194,40193,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,57304,192.168.1.190,80,6,7.0,455,5,904,4,27,26,27,0,0,0,64,64,740,52,52,740,455.0,904.0,0,0,0,0,3640000,7232000,7,1,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.31,52371,192.168.1.79,89,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,18274,192.168.1.190,22289,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,50898,176.28.50.165,80,6,7.0,907,6,940,4,27,27,27,0,0,0,64,64,776,52,52,776,907.0,940.0,0,0,0,0,7256000,7520000,8,0,0,2,0,29200,5792,0,0,0,0,0,0
192.168.1.31,53319,192.168.1.169,7007,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,38346,192.168.1.152,80,6,7.0,4001,8,1897,5,27,27,27,0,0,0,64,64,1500,52,52,1500,4001.0,1897.0,0,0,0,0,32008000,15176000,8,1,0,1,3,29200,28960,0,0,0,0,0,0
192.168.1.31,47334,192.168.1.190,1110,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,40334,192.168.1.195,65027,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,47260,192.168.1.193,1186,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.34,49006,192.168.1.194,1761,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,55567,192.168.1.169,28910,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.36,39182,192.168.1.152,80,6,7.0,576,5,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,576.0,3812.0,0,0,0,0,4608000,30496000,8,0,1,1,2,29200,28960,0,0,0,0,0,0
192.168.1.38,54536,192.168.1.169,80,6,7.0,522,5,242,3,30,30,26,0,0,0,64,64,342,40,40,342,522.0,242.0,0,0,0,0,4176000,1936000,6,1,1,0,0,29200,65535,0,0,0,0,0,0
192.168.1.31,57720,192.168.1.193,23502,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,39789,192.168.1.79,1080,6,172.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.38,44169,192.168.1.184,443,6,91.0,164,3,60,1,18,18,18,4294920,47,0,64,64,60,52,52,60,11252.0,60.0,0,0,0,0,896000,480000,4,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,49386,192.168.1.180,22,6,92.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,29200,0,0,0,0,0,0
192.168.1.39,42853,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,38299,28,0,0
192.168.1.30,50546,192.168.1.180,3052,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,57628,192.168.1.184,1521,6,167.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,40618,192.168.35.143,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,63500,192.168.35.197,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,39867,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,55455,28,0,0
192.168.1.31,37324,192.168.1.195,3351,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,59816,192.168.35.253,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.33,48120,192.168.1.190,80,6,7.0,487,6,3600,7,27,27,27,0,0,0,64,64,1500,52,52,1500,487.0,3600.0,0,0,0,0,3896000,28800000,9,1,1,0,2,29200,28960,0,0,0,0,0,0
192.168.1.31,60783,192.168.1.49,19842,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,60332,192.168.1.184,443,6,91.0,276,5,120,2,18,18,18,4294516,451,451,64,64,60,52,52,60,112164.0,6060.0,0,0,0,0,896000,480000,7,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,43530,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,44577,28,0,0
192.168.1.34,58741,192.168.1.180,22,6,92.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,29200,0,0,0,0,0,0
192.168.1.32,23118,192.168.1.195,1875,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,47277,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,15826,1,4,0
192.168.1.32,61362,192.168.1.186,52869,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,50712,176.28.50.165,80,6,7.0,3552,13,1128,9,27,27,27,4294078,889,874,64,64,1500,52,52,1500,6262926.0,538590.0,0,0,0,0,1640000,4272000,17,0,3,0,2,29200,5792,0,0,0,0,0,0
192.168.1.34,51717,192.168.1.169,10778,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,56874,192.168.1.180,110,6,2.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,6693,192.168.1.193,30360,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,52944,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294920,47,47,64,64,60,52,52,60,164.0,112.0,0,0,0,0,24000,16000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,55662,192.168.35.142,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,39708,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,11087,1,0,0
192.168.1.31,43350,192.168.1.195,800,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,54320,192.168.1.49,16018,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,54344,192.168.1.195,80,6,7.0,614,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,614.0,733.0,0,0,0,0,4912000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0
192.168.1.32,36290,192.168.35.207,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,34366,192.168.1.195,80,6,7.0,381,5,2221,5,27,27,27,0,0,0,64,64,1500,40,40,1500,381.0,2221.0,0,0,0,0,3048000,17768000,7,1,0,1,1,29200,65535,0,0,0,0,0,0
192.168.1.184,443,192.168.1.30,46772,6,91.0,164,3,216,4,19,19,18,4294499,468,468,64,64,60,52,52,60,52112.0,52164.0,0,0,0,0,416000,416000,7,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.180,41198,192.168.1.190,53,17,0.0,59,1,134,1,0,0,0,0,0,0,0,0,134,59,59,134,59.0,134.0,0,0,0,0,472000,1072000,1,1,0,0,0,0,0,0,0,52335,1,1770,0
192.168.1.30,13654,192.168.1.195,23748,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,60941,192.168.1.195,555,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,53980,192.168.1.190,80,6,7.0,415,5,919,5,27,27,27,0,0,0,64,64,703,52,52,703,415.0,919.0,0,0,0,0,3320000,7352000,8,1,0,1,0,29200,28960,0,0,0,0,0,0
192.168.1.31,38873,192.168.35.117,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,36684,192.168.1.169,1085,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.36,38990,192.168.1.152,80,6,7.0,1307,8,3872,8,27,27,27,4294498,469,469,64,64,1500,52,52,1500,1307.0,3872.0,0,0,0,0,16000,64000,11,0,1,2,2,29200,28960,0,0,0,0,0,0
192.168.1.32,47958,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,41898,1,47,0
192.168.1.31,38686,192.168.1.49,497,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,34156,192.168.1.184,443,6,91.0,52,1,0,0,16,16,0,0,0,0,0,0,52,52,0,52,52.0,0.0,0,0,0,0,416000,0,1,0,0,0,0,229,0,0,0,0,0,0,0
192.168.1.35,56306,192.168.1.190,80,6,7.0,710,6,739,4,27,27,27,0,0,0,64,64,575,52,52,575,710.0,739.0,0,0,0,0,5680000,5912000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
192.168.1.36,39040,18.194.169.124,80,6,7.0,595,5,334,5,27,27,27,0,0,0,64,64,379,52,52,379,595.0,334.0,0,0,0,0,4760000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0
192.168.1.31,38406,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294592,375,375,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,45478,192.168.1.195,1119,6,213.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,45356,192.168.1.195,80,6,7.0,587,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,587.0,733.0,0,0,0,0,4696000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0
192.168.1.30,53260,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,43423,1,0,0
192.168.1.32,64017,192.168.1.186,1007,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,52292,192.168.1.195,18181,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,35666,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,17759,1,1688,0
172.17.0.5,54161,192.168.1.190,53,17,0.0,138,2,234,2,0,0,0,0,0,0,64,64,117,69,69,117,138.0,234.0,0,0,0,0,1104000,1872000,4,0,0,0,0,0,0,0,0,36299,1,604800,0
192.168.1.35,39928,192.168.1.195,80,6,7.0,559,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,559.0,1494.0,0,0,0,0,4472000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0
192.168.1.31,57512,192.168.1.1,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,37088,1,0,0
192.168.1.193,45574,192.168.1.32,31487,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.35,60354,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,26484,28,0,0
192.168.1.32,30716,192.168.1.169,49296,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.36,33807,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,10512,1,10,0
192.168.1.39,48737,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,48475,1,1352,0
192.168.1.32,9342,192.168.1.169,40001,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,6693,192.168.1.180,52088,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,38472,192.168.1.49,6969,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,1273,192.168.1.152,24211,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,57550,192.168.1.46,5120,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,42186,192.168.1.49,1201,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,54804,35.160.231.181,443,6,0.0,1794,16,4371,13,27,27,27,4294852,115,115,64,64,1500,52,52,1500,1794.0,4371.0,0,0,0,0,120000,296000,22,1,2,2,2,29200,26847,0,0,0,0,0,0
192.168.1.180,58046,192.168.1.190,53,17,0.0,59,1,134,1,0,0,0,0,0,0,0,0,134,59,59,134,59.0,134.0,0,0,0,0,472000,1072000,1,1,0,0,0,0,0,0,0,58375,1,9572,0
192.168.1.33,59428,192.168.1.190,80,6,7.0,435,5,3296,7,27,27,27,0,0,0,64,64,1500,52,52,1500,435.0,3296.0,0,0,0,0,3480000,26368000,9,1,0,0,2,29200,28960,0,0,0,0,0,0
192.168.1.31,52197,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,23494,1,0,0
192.168.1.32,63469,192.168.1.186,33171,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.190,6003,192.168.1.31,63318,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.35,49724,192.168.1.152,80,6,7.0,5315,14,2828,8,27,27,27,4294172,795,795,64,64,1500,52,52,1500,19093406.0,11641664.0,0,0,0,0,21016000,11072000,15,2,0,1,4,29200,28960,0,0,0,0,0,0
192.168.1.38,45032,192.168.1.184,443,6,91.0,268,5,216,4,19,18,19,4294638,329,329,64,64,60,52,52,60,268.0,216.0,0,0,0,0,0,0,9,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,46108,192.168.35.218,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,48354,192.168.1.195,80,6,7.0,5181,12,3753,8,27,27,27,4294180,787,787,64,64,1500,40,40,1500,23532828.0,523701.0,2568,2,0,0,20480000,14800000,13,0,0,2,5,29200,65535,2048,8,0,0,0,0
192.168.1.31,47390,192.168.1.184,443,6,91.0,164,3,112,2,19,18,19,4294921,46,46,64,64,60,52,52,60,164.0,112.0,0,0,0,0,24000,16000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,37524,192.168.1.49,1163,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.36,53608,192.168.1.190,80,6,7.0,716,6,740,4,27,27,27,4294964,3,3,64,64,576,52,52,576,716.0,740.0,0,0,0,0,1432000,1480000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
192.168.1.180,43204,199.15.83.22,43,6,0.0,231,4,225,4,30,26,30,0,0,0,63,63,73,40,40,73,231.0,225.0,0,0,0,0,1848000,1800000,8,0,0,0,0,65535,4152,0,0,0,0,0,0
192.168.1.32,45036,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,36150,28,0,0
192.168.1.30,33988,192.168.1.152,16020,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,49555,192.168.1.194,48033,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.35,59265,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,37681,28,0,0
192.168.1.30,46421,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,35181,1,0,0
192.168.1.32,42093,192.168.1.186,12835,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
